timestamp,stage,treating_pressure_psi,casing_pressure_psi,hydrostatic_pressure_psi,stage_proppant,stage_clean_volume,stage_slurry_volume,clean_rate_bpm,slurry_rate_bpm,borehole_concentration,borehole_density,pump_rate_bpm,sand_concentration_ppg,proppant_lb_per_min,temperature_f,friction_factor,hydraulic_horsepower,fluid_phase,gel_rate,gel_viscosity,gel_ph,liquid_additive_1,liquid_additive_1_conc,liquid_additive_1_vol,liquid_additive_2,liquid_additive_2_conc,liquid_additive_2_vol,liquid_additive_3,liquid_additive_3_conc,liquid_additive_3_vol,event_flag
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.63,23.6,7.07,FR,0.62,116,BI,0.18,29,CI,0.15,15,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.95,30,7.4,FR,0.76,103,BI,0.25,26,CI,0.06,18,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.58,37.9,7.09,FR,0.58,50,BI,0.13,38,CI,0.11,16,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.04,43.3,7.04,FR,0.5,57,BI,0.29,22,CI,0.19,13,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.75,24.2,6.69,FR,0.74,111,BI,0.29,40,CI,0.18,5,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.13,38.5,7.42,FR,0.67,63,BI,0.17,20,CI,0.07,10,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.66,32.2,7.45,FR,0.47,53,BI,0.29,13,CI,0.08,20,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.69,21.2,7.39,FR,0.79,65,BI,0.26,25,CI,0.1,9,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.35,41.7,6.66,FR,0.8,89,BI,0.13,24,CI,0.18,6,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.63,20.2,7.36,FR,0.4,84,BI,0.22,29,CI,0.07,20,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.66,22.7,7.15,FR,0.66,108,BI,0.13,40,CI,0.16,14,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.26,29.7,6.88,FR,0.69,70,BI,0.1,13,CI,0.06,9,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.69,20.4,7.21,FR,0.8,73,BI,0.17,30,CI,0.14,11,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.55,42.9,7.24,FR,0.31,65,BI,0.26,11,CI,0.18,19,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.35,43.6,6.98,FR,0.61,75,BI,0.17,31,CI,0.15,20,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.88,36.9,7.3,FR,0.33,105,BI,0.3,32,CI,0.06,18,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.63,25.6,7.32,FR,0.68,97,BI,0.23,13,CI,0.15,11,pre pad
1/1/2026 6:29,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.76,35.7,7.13,FR,0.78,111,BI,0.15,15,CI,0.16,17,pre pad
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.72,32.6,7.44,FR,0.36,55,BI,0.23,20,CI,0.12,19,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.97,20,6.61,FR,0.61,114,BI,0.11,18,CI,0.15,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.86,21,6.68,FR,0.4,50,BI,0.25,31,CI,0.1,7,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.69,23,7.08,FR,0.33,53,BI,0.2,29,CI,0.15,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.73,35.1,6.54,FR,0.33,52,BI,0.21,33,CI,0.05,7,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.73,21.2,6.9,FR,0.8,105,BI,0.3,39,CI,0.07,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.28,37.1,7.4,FR,0.34,52,BI,0.12,19,CI,0.11,14,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.5,27.6,6.99,FR,0.43,116,BI,0.23,33,CI,0.16,19,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.74,39.5,7.48,FR,0.4,97,BI,0.22,39,CI,0.17,10,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.73,35.3,6.54,FR,0.31,94,BI,0.17,11,CI,0.08,18,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.79,43.9,7.39,FR,0.66,64,BI,0.27,39,CI,0.09,14,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.4,24,6.68,FR,0.8,92,BI,0.22,12,CI,0.1,11,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.99,44,6.91,FR,0.41,91,BI,0.1,14,CI,0.09,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.88,37.4,7.39,FR,0.56,55,BI,0.19,22,CI,0.13,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.76,32.1,6.77,FR,0.66,112,BI,0.12,28,CI,0.11,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.98,20.2,6.54,FR,0.35,69,BI,0.16,34,CI,0.13,10,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.79,23.4,7.27,FR,0.48,83,BI,0.17,26,CI,0.19,16,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.63,38.6,7.24,FR,0.46,102,BI,0.12,15,CI,0.16,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.98,34.8,6.8,FR,0.8,78,BI,0.3,36,CI,0.12,17,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.21,27.9,6.69,FR,0.5,86,BI,0.27,35,CI,0.05,5,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.86,35.9,6.93,FR,0.47,73,BI,0.26,12,CI,0.16,16,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.57,21.2,7.5,FR,0.75,118,BI,0.15,34,CI,0.2,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.11,30.3,7.31,FR,0.44,89,BI,0.15,28,CI,0.18,11,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.27,34.2,7.47,FR,0.66,113,BI,0.25,13,CI,0.1,12,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.96,29.4,6.71,FR,0.48,57,BI,0.13,23,CI,0.17,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.09,35.2,6.7,FR,0.38,102,BI,0.18,39,CI,0.11,6,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.75,40.9,7.17,FR,0.31,109,BI,0.2,36,CI,0.1,7,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.76,40.6,6.99,FR,0.34,87,BI,0.25,18,CI,0.14,14,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.57,30.2,6.63,FR,0.75,57,BI,0.21,26,CI,0.16,17,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.6,36.9,6.61,FR,0.37,109,BI,0.18,18,CI,0.15,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.25,42.3,7,FR,0.47,107,BI,0.29,21,CI,0.1,18,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.81,33.5,6.95,FR,0.72,83,BI,0.16,30,CI,0.12,15,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.01,34.5,6.85,FR,0.42,72,BI,0.2,22,CI,0.16,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.84,22.9,7.36,FR,0.62,96,BI,0.16,30,CI,0.05,6,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.02,26.2,7.09,FR,0.32,96,BI,0.23,38,CI,0.13,14,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.62,33.6,7.3,FR,0.47,55,BI,0.18,18,CI,0.14,5,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.8,40.7,6.55,FR,0.44,107,BI,0.29,31,CI,0.09,19,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.65,24.2,7.45,FR,0.59,55,BI,0.11,15,CI,0.08,5,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.76,34.3,7.3,FR,0.76,83,BI,0.18,22,CI,0.14,5,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.01,37.6,6.71,FR,0.73,62,BI,0.14,30,CI,0.11,14,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.12,32.7,7.09,FR,0.66,67,BI,0.13,20,CI,0.1,10,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.88,40.3,6.51,FR,0.37,60,BI,0.14,16,CI,0.08,6,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.8,32.4,7.36,FR,0.52,61,BI,0.17,33,CI,0.14,10,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.14,35.5,7.2,FR,0.43,107,BI,0.26,25,CI,0.19,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.85,21.1,6.57,FR,0.46,87,BI,0.23,30,CI,0.2,7,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.62,43.4,6.62,FR,0.78,75,BI,0.14,29,CI,0.13,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.84,32.8,7.17,FR,0.75,64,BI,0.15,40,CI,0.18,17,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.57,21.9,7.24,FR,0.6,58,BI,0.19,11,CI,0.06,6,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.29,25.4,7.17,FR,0.36,77,BI,0.16,13,CI,0.14,12,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.72,44.3,6.54,FR,0.63,86,BI,0.26,21,CI,0.19,10,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.87,31,7.23,FR,0.56,71,BI,0.17,32,CI,0.16,14,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2,28.6,6.94,FR,0.34,103,BI,0.18,33,CI,0.18,19,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.74,41.4,6.83,FR,0.77,103,BI,0.2,29,CI,0.18,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.24,23.9,7.18,FR,0.72,82,BI,0.25,23,CI,0.09,13,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.44,33.4,6.88,FR,0.72,78,BI,0.24,12,CI,0.18,9,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.53,35.4,7.29,FR,0.51,61,BI,0.21,15,CI,0.08,8,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.73,28.7,7.31,FR,0.31,120,BI,0.15,15,CI,0.08,15,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.27,36.9,6.55,FR,0.37,117,BI,0.22,13,CI,0.15,11,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.41,31,7.49,FR,0.53,111,BI,0.16,13,CI,0.12,7,open well
1/1/2026 6:30,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.14,26.9,6.66,FR,0.56,53,BI,0.13,40,CI,0.1,17,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.91,33.7,7.28,FR,0.67,94,BI,0.21,12,CI,0.15,20,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.04,34.7,7.15,FR,0.75,79,BI,0.16,18,CI,0.14,14,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.03,31.5,6.88,FR,0.38,60,BI,0.23,34,CI,0.17,18,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.69,21.5,6.58,FR,0.32,88,BI,0.22,22,CI,0.19,15,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.52,21.8,7.37,FR,0.38,97,BI,0.18,16,CI,0.07,20,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.62,26.5,6.82,FR,0.53,59,BI,0.3,25,CI,0.15,5,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.8,32.7,6.98,FR,0.32,62,BI,0.2,34,CI,0.08,17,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.46,39.7,6.55,FR,0.61,53,BI,0.29,24,CI,0.11,7,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.18,36.6,7.37,FR,0.56,61,BI,0.27,24,CI,0.15,20,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.02,43.4,6.51,FR,0.49,53,BI,0.19,14,CI,0.19,8,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.3,36.5,6.64,FR,0.43,50,BI,0.27,18,CI,0.1,18,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.63,31.8,7.36,FR,0.57,72,BI,0.15,20,CI,0.1,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.99,33.5,7.04,FR,0.42,52,BI,0.25,31,CI,0.07,14,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.09,33.5,6.77,FR,0.57,60,BI,0.19,37,CI,0.09,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.85,36.6,7.2,FR,0.36,73,BI,0.11,10,CI,0.13,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.58,28.8,6.9,FR,0.4,85,BI,0.29,34,CI,0.12,5,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.31,36.4,6.79,FR,0.4,97,BI,0.21,33,CI,0.07,9,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.23,33.5,6.99,FR,0.35,95,BI,0.12,27,CI,0.16,17,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.84,39.4,7.39,FR,0.59,113,BI,0.19,16,CI,0.07,8,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.94,25.1,6.91,FR,0.44,94,BI,0.13,40,CI,0.19,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.21,37.1,6.88,FR,0.36,111,BI,0.16,20,CI,0.09,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.53,20.4,6.53,FR,0.76,71,BI,0.28,32,CI,0.19,8,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.17,38.9,7.33,FR,0.51,111,BI,0.2,14,CI,0.09,11,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.75,31.9,7.43,FR,0.67,118,BI,0.28,18,CI,0.11,5,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.76,31.1,7.02,FR,0.41,92,BI,0.18,36,CI,0.1,18,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.13,41.1,7.13,FR,0.64,78,BI,0.25,15,CI,0.12,10,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.1,44.7,7.4,FR,0.74,65,BI,0.28,32,CI,0.17,15,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.86,42.7,6.88,FR,0.56,106,BI,0.19,40,CI,0.06,18,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.42,32,7.36,FR,0.33,80,BI,0.3,37,CI,0.06,18,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.81,31.7,7.36,FR,0.69,52,BI,0.23,32,CI,0.19,19,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.28,21.9,6.71,FR,0.7,95,BI,0.12,24,CI,0.07,15,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.24,26.8,7.34,FR,0.53,61,BI,0.28,16,CI,0.09,9,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.53,30.9,7.17,FR,0.41,109,BI,0.15,24,CI,0.1,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.85,36.5,6.64,FR,0.33,90,BI,0.29,10,CI,0.09,16,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.63,36.5,7.38,FR,0.47,75,BI,0.25,21,CI,0.17,20,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.21,35.8,7.13,FR,0.73,101,BI,0.21,30,CI,0.15,8,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.16,26.2,7.44,FR,0.65,54,BI,0.19,40,CI,0.11,9,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.89,29.8,7.08,FR,0.76,65,BI,0.28,11,CI,0.16,9,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.97,42.9,6.58,FR,0.67,90,BI,0.22,12,CI,0.17,7,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.81,42.7,6.76,FR,0.31,71,BI,0.19,13,CI,0.17,10,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.47,40.2,6.91,FR,0.51,105,BI,0.16,36,CI,0.09,15,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.35,39.4,7.11,FR,0.66,82,BI,0.14,26,CI,0.19,6,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.72,29.3,6.77,FR,0.32,108,BI,0.18,20,CI,0.11,10,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.21,33.3,6.67,FR,0.74,90,BI,0.15,40,CI,0.18,20,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,2.01,27.3,7.32,FR,0.54,54,BI,0.19,40,CI,0.08,18,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.81,38.3,7.07,FR,0.68,118,BI,0.27,34,CI,0.1,13,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,2.43,42.2,6.65,FR,0.59,51,BI,0.27,28,CI,0.06,11,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,1.62,40.8,6.96,FR,0.73,90,BI,0.13,19,CI,0.19,7,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.91,37,6.87,FR,0.6,105,BI,0.18,35,CI,0.06,20,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.79,27.2,7.07,FR,0.73,113,BI,0.26,16,CI,0.17,11,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.01,30.2,7.28,FR,0.78,83,BI,0.28,32,CI,0.13,14,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,pad,1.65,29.1,7.49,FR,0.55,114,BI,0.15,21,CI,0.2,5,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,slurry,2.36,39,7.28,FR,0.43,92,BI,0.21,22,CI,0.07,11,open well
1/1/2026 6:31,2,6500,1170,514.8,24000,30000,36000,18,12,0,8.4,30,0,0,181.7,0.6,113,flush,1.97,22.8,7.31,FR,0.44,114,BI,0.2,40,CI,0.11,17,open well
